pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"WC1H0LP","WC1H 0LP","WC1H 0LP","198001","","E99999999","E99999999","E09000007","E05013653","E43000197","0","530098","0182164","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004190","00AGGE","E65000001","E01000855","E02000193","5","2A1","E00004190","E01000855","E02000193","E33033080","E38000240","E63011985","A1","2B2",51.523417,-0.126119,"E37000051","","E23000001",19276,"E56000027","E54000028","E00004190","E01000855","E02000193","UN1"
"WC1H0LQ","WC1H 0LQ","WC1H 0LQ","199812","202202","E99999999","E99999999","E09000007","E05013653","E43000197","1","530135","0182128","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004170","00AGGE","E65000001","E01000855","E02000193","5","2A1","E00174659","E01000855","E02000193","E33033080","E38000240","E63011985","A1","2D3",51.523085,-0.125600,"E37000051","","E23000001",19276,"E56000027","E54000028","E00174659","E01000855","E02000193","UN1"
"WC1H0LR","WC1H 0LR","WC1H 0LR","198001","","E99999999","E99999999","E09000007","E05013653","E43000197","0","530098","0182164","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004190","00AGGE","E65000001","E01000855","E02000193","5","2A1","E00004190","E01000855","E02000193","E33033080","E38000240","E63011985","A1","2B2",51.523417,-0.126119,"E37000051","","E23000001",19276,"E56000027","E54000028","E00004190","E01000855","E02000193","UN1"
"WC1H0LS","WC1H 0LS","WC1H 0LS","198001","","E99999999","E99999999","E09000007","E05013653","E43000197","0","530098","0182164","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004190","00AGGE","E65000001","E01000855","E02000193","5","2A1","E00004190","E01000855","E02000193","E33033080","E38000240","E63011985","A1","2B2",51.523417,-0.126119,"E37000051","","E23000001",19276,"E56000027","E54000028","E00004190","E01000855","E02000193","UN1"
"WC1H0LT","WC1H 0LT","WC1H 0LT","198301","198312","E99999999","E99999999","E09000007","E05013653","E43000197","1","530000","0182200","8","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004178","00AGGE","E65000001","E01000852","E02000191","5","2A2","E00174655","E01000852","E02000191","E33033075","E38000240","E63011985","A1","2B2",51.523763,-0.127518,"E37000051","","E23000001",19304,"E56000027","E54000028","E00190351","E01035711","E02000191","UN1"
"WC1H0LU","WC1H 0LU","WC1H 0LU","198106","200902","E99999999","E99999999","E09000007","E05013653","E43000197","0","529998","0182299","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004178","00AGGE","E65000001","E01000852","E02000191","5","2A2","E00174676","E01000852","E02000191","E33033075","E38000240","E63011985","A1","2B2",51.524653,-0.127510,"E37000051","","E23000001",19304,"E56000027","E54000028","E00190351","E01035711","E02000191","UN1"
"WC1H0LW","WC1H 0LW","WC1H 0LW","198001","","E99999999","E99999999","E09000007","E05013653","E43000197","0","530098","0182164","1","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004190","00AGGE","E65000001","E01000855","E02000193","5","2A1","E00004190","E01000855","E02000193","E33033080","E38000240","E63011985","A1","2B2",51.523417,-0.126119,"E37000051","","E23000001",19276,"E56000027","E54000028","E00004190","E01000855","E02000193","UN1"
"WC1H0LX","WC1H 0LX","WC1H 0LX","199512","199707","E99999999","E99999999","E09000007","E05013653","E43000197","1","530135","0182128","8","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004170","00AGGE","E65000001","E01000855","E02000193","5","2A1","E00174659","E01000855","E02000193","E33033080","E38000240","E63011985","A1","2D3",51.523085,-0.125600,"E37000051","","E23000001",19276,"E56000027","E54000028","E00174659","E01000855","E02000193","UN1"
"WC1H0LY","WC1H 0LY","WC1H 0LY","198106","198412","E99999999","E99999999","E09000007","E05013653","E43000197","1","530000","0182200","8","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004178","00AGGE","E65000001","E01000852","E02000191","5","2A2","E00174655","E01000852","E02000191","E33033075","E38000240","E63011985","A1","2B2",51.523763,-0.127518,"E37000051","","E23000001",19304,"E56000027","E54000028","E00190351","E01035711","E02000191","UN1"
"WC1H0NB","WC1H 0NB","WC1H 0NB","198001","199405","E99999999","E99999999","E09000007","E05013653","E43000197","1","530000","0182200","8","E18000007","E40000003","E92000001","E12000007","5","E14001290","E15000007","E24000014","E30000234","E16000047","E09000007","00AGGE","E00004178","00AGGE","E65000001","E01000852","E02000191","5","2A2","E00174655","E01000852","E02000191","E33033075","E38000240","E63011985","A1","2B2",51.523763,-0.127518,"E37000051","","E23000001",19304,"E56000027","E54000028","E00190351","E01035711","E02000191","UN1"
